Cristina 78 11104 8 0 2
Crystal 35 13904 7 1 1
Cynthia 55 12100 9 1 2
Daisy 81 11942 3 0 2
Dakota 42 10994 10 2 0
Dalia 99 14899 5 1 2
Damaris 97 11699 10 0 1
Dana 14 11353 1 1 1
Dania 62 10376 9 2 1
Daniela 99 14514 5 1 1
Daniella 36 10820 6 2 1
Danielle 76 10695 10 0 0
Danna 40 10319 2 2 0
Daphne 66 11227 10 0 1
Darby 99 11724 7 0 0
Darlene 100 14917 8 1 1
Dasia 65 10333 6 2 2
Dayana 91 13812 4 0 0
Deanna 97 11265 2 0 2
Deasia 53 14539 5 0 1
Deborah 70 14696 7 2 0
Deja 13 14016 10 2 2
Delaney 55 10746 4 1 2
Delilah 75 12608 8 2 1
Denise 32 10555 4 0 2
Denisse 100 12482 8 0 2
Desirae 97 12584 1 0 2
Desiree 71 12372 8 1 1
Destinee 33 13283 3 1 1
Destiney 87 11601 10 2 2
Destini 60 14677 3 0 0
Destiny 20 13886 5 1 2
Devin 90 12683 8 2 2
Devon 15 12589 2 1 0
Devyn 67 12492 4 2 0
Diamond 57 11999 3 0 0
Diana 3 11148 4 2 2
Diane 85 13232 9 0 1
Dianna 63 12888 9 1 2
Dominique 73 12239 10 2 0
Donna 82 12921 6 0 1
Dorothy 84 10752 5 0 1
Dulce 16 12824 1 2 0
Dylan 30 10438 10 1 1
Ebony 78 11697 3 2 0
Eden 46 11307 8 1 0
Edith 6 10171 4 0 1
Eileen 14 11996 2 1 0
Elaina 82 13950 10 0 2
Elaine 36 14435 5 0 1
Eleanor 80 10136 5 2 1
Elena 66 12245 4 2 0
Eliana 1 13069 3 1 0
Elisa 72 12788 6 2 1
Elisabeth 78 14177 6 2 1
Elise 100 10943 10 1 2
Elissa 25 12854 4 2 1
Eliza 98 13940 8 1 1
Elizabeth 8 10073 2 1 2
Ella 71 10245 5 2 2
Elle 64 12598 9 0 0
Ellen 5 14538 4 0 2
Ellie 94 12267 1 0 1
Elsa 46 14696 2 0 1
Elyse 17 12299 1 1 0
Elyssa 11 10721 1 2 0
Emely 19 10532 6 1 2
Emerson 21 10891 1 2 2
Emilee 87 14167 7 2 2
Emilia 78 14622 4 1 2
Emilie 94 11067 9 1 0
Emily 67 11440 2 2 1
Emma 26 12808 9 1 0
Emmalee 2 12575 6 1 2
Erica 38 10927 10 1 2
Ericka 15 14346 6 0 1
Erika 83 14791 9 0 0
Erin 84 12535 5 1 1
Esmeralda 12 12049 5 2 1
Esperanza 28 11194 3 0 1
Essence 42 10974 5 1 1
Estefani 25 14079 2 0 1
Estefania 14 10236 10 1 1
Estefany 72 14725 5 1 1
Esther 93 13463 6 2 0
Estrella 14 14766 7 2 2
Eva 51 12050 10 0 1
Eve 20 12573 9 1 2
Evelin 27 13323 6 2 0
Evelyn 93 12731 5 1 2
Fabiola 46 10528 7 0 0
Faith 84 13286 6 1 0
Fatima 45 14864 5 2 0
Felicia 25 12146 5 1 2
Felicity 91 13732 8 1 2
Fernanda 83 14715 9 0 2
Fiona 8 13782 3 0 1
Frances 14 13661 3 2 0
Francesca 90 10437 3 1 2
Frida 96 14722 7 1 2
Gabriela 8 11931 6 2 1
Gabriella 28 11909 9 0 1
Gabrielle 26 10372 2 0 1
Galilea 51 11701 8 1 1
Genesis 48 12973 4 2 1
Genevieve 41 10121 10 1 1
Georgia 86 13041 4 2 1
Gia 24 10770 10 2 1
Giana 19 11063 6 1 1
Gianna 20 14925 7 2 2
Gillian 73 13440 4 1 1
Gina 68 12669 1 1 1
Giovanna 93 10568 1 0 2
Giselle 68 10846 1 1 0
Gisselle 76 14669 10 0 0
Gloria 61 14612 10 1 0
Grace 53 11279 4 2 1
Gracie 33 11492 9 0 0
Graciela 32 12813 3 1 0
Greta 15 14962 4 0 1
Gretchen 74 11075 10 1 0
Guadalupe 10 10889 10 0 0
Gwendolyn 74 12135 3 2 1
Hadley 11 12224 5 1 1
Hailee 49 12610 3 0 1
Hailey 47 11225 1 0 2
Hailie 42 13617 8 2 1
Haleigh 34 11904 4 1 1
Haley 10 11623 3 1 0
Halie 20 10026 8 2 2
Halle 57 10896 2 0 2
Hallie 96 11043 3 0 2
Hana 65 10593 3 1 0
Hanna 6 12573 4 1 1
Hannah 74 11330 8 1 0
Harley 66 14670 4 0 1
Harmony 99 13705 7 2 0
Haven 29 11780 1 2 1
Hayden 35 10390 8 2 0
Haylee 9 10583 8 1 1
Hayley 100 14644 7 0 2
Haylie 22 14831 5 0 1
Hazel 85 14582 9 1 2
Heather 67 14414 6 2 0
Heaven 20 12009 4 2 0
Heidi 82 14401 6 2 2
Helen 10 14314 6 0 0
Helena 14 14913 6 0 0
Holly 74 12885 8 2 2
Hope 80 11384 3 2 1
Hunter 26 14609 2 1 1
Iliana 48 10640 1 0 2
Imani 39 12572 6 1 0
India 47 10933 10 2 0
Ingrid 51 10852 4 0 0
Ireland 95 12002 6 0 0
Irene 2 10402 2 1 2
Iris 35 13215 9 0 1
Isabel 52 10627 9 1 0
Isabela 41 12055 6 1 0
Isabell 43 10427 2 2 1
Isabella 69 11686 7 0 1
Isabelle 24 14443 7 0 0
Isis 41 12159 5 2 0
Itzel 11 14504 3 2 0
Ivy 76 11502 1 2 1
Iyana 35 11935 4 2 0
Iyanna 63 11522 1 0 2
Izabella 7 12642 3 0 2
Jacey 2 12506 4 1 0
Jackeline 30 14205 5 0 0
Jaclyn 93 10569 10 0 2
Jacqueline 64 14467 4 1 2
Jacquelyn 79 11011 3 2 1
Jada 92 14876 6 1 2
Jade 47 14484 4 1 2
Jaden 42 10235 6 1 1
Jadyn 60 12129 10 0 0
Jaelyn 80 12829 7 2 0
Jaida 50 11157 10 0 0
Jaiden 98 11151 10 1 0
Jaidyn 63 10800 4 0 0
Jailyn 48 14743 3 1 2
Jaime 95 14964 3 1 0
Jakayla 97 14400 7 2 1
Jaliyah 10 14710 7 2 0
Jalyn 30 14255 9 2 1
Jalynn 38 14013 7 1 2
Jamie 50 11010 3 1 0
Jamya 41 14732 5 1 1
Jana 70 10392 1 0 0
Janae 64 10487 2 0 2
Jane 64 14388 3 1 0
Janelle 37 14843 10 2 0
Janessa 23 12462 1 1 0
Janet 80 11285 4 0 1
Janice 17 10056 2 1 0
Janie 58 10992 5 2 0
Janiya 45 11569 4 1 0
Jaquelin 79 12337 4 2 1
Jaqueline 97 12547 6 0 0
Jasmin 68 12738 7 2 1
Jasmine 35 12335 3 1 1
Jasmyn 97 11727 2 1 0
Jaycee 98 10438 6 1 2
Jayda 37 10171 7 2 0
Jayde 46 13954 7 0 2
Jayden 12 11536 8 0 1
Jayla 19 11461 1 0 1
Jaylene 100 10205 3 0 1
Jaylin 82 10484 6 2 1
Jaylyn 83 12551 4 1 1
Jaylynn 59 13223 8 1 1
Jazlyn 14 10742 6 2 1
Jazmin 60 10216 9 2 0
Jazmine 54 13897 7 1 0
Jazmyn 96 13262 1 2 0
Jazmyne 45 11790 9 2 1
Jeanette 63 12162 7 2 0
Jena 8 14400 6 1 0
Jenifer 93 10938 6 1 2
Jenna 38 11496 9 2 0
Jennifer 85 13241 3 0 2
Jenny 16 11424 8 0 1
Jessica 64 10585 1 2 1
Jessie 12 11183 5 0 1
Jewel 14 13043 10 2 1
Jillian 97 11390 3 1 2
Jimena 7 12377 4 1 1
Joana 28 12979 8 1 1
Joanna 88 14313 6 0 1
Jocelyn 65 11188 9 1 1
Joelle 68 11833 7 2 2
Johana 79 14476 4 1 2
Johanna 82 10404 9 0 2
Jolie 4 14809 10 1 1
Jordan 15 13428 9 2 1
Jordyn 33 10349 7 0 2
Joselyn 78 12840 1 0 0
Josephine 77 12057 1 1 2
Josie 44 10863 3 1 0
Joslyn 76 11364 2 2 0
Journey 75 10328 6 0 1
Joy 61 10289 7 2 1
Joyce 9 14444 4 0 1
Judith 89 14081 9 2 2
Julia 68 14953 10 1 0
Juliana 30 13997 4 2 0
Julianna 49 10983 4 1 1
Julianne 6 11068 1 0 2
Julie 58 11004 9 2 1
Juliet 42 10220 4 2 2
Juliette 49 10961 1 1 1
Julissa 60 12171 4 0 0
Justice 72 13661 10 2 1
Justine 89 11387 5 2 1
Kacie 39 13451 2 0 0
Kaela 18 10652 1 0 2
Kaelyn 16 11424 9 1 0
Kaia 35 14121 6 1 1
Kaila 93 12028 5 1 1
Kailee 54 14040 6 2 1
Kailey 92 11175 10 1 0
Kailyn 90 13819 8 2 2
Kaitlin 52 12966 1 1 0
Kaitlyn 91 12440 10 1 2
Kaitlynn 95 12348 3 0 2
Kaiya 67 13713 8 0 2
Kaleigh 73 13581 5 1 0
Kaley 32 12531 2 0 2
Kali 33 11717 6 0 2
Kaliyah 11 13136 4 1 1
Kallie 79 10433 2 0 0
Kalyn 67 13296 5 1 0
Kamryn 45 10953 1 2 2
Kara 33 14240 6 1 0
Karen 50 11663 6 0 0
Kari 68 11097 4 2 0
Karina 21 14277 7 1 0
Karissa 50 11888 10 2 1
Karla 43 11738 6 0 1
Karlee 56 11392 5 2 1
Karley 86 14988 8 1 0
Karli 8 10513 10 0 1
Karlie 24 13359 10 0 0
Karly 64 14526 5 1 1
Kasandra 46 13070 3 0 0
Kasey 90 12496 2 1 0
Kassandra 22 13072 1 0 1
Kassidy 91 14753 4 2 0
Katarina 82 10087 7 2 1
Kate 11 10343 8 2 1
Katelin 8 14912 7 2 1
Katelyn 64 13693 6 1 2
Katelynn 97 12858 3 1 1
Katerina 2 13269 10 0 0
Katharine 54 12369 4 2 1
Katherine 4 13446 7 1 0
Kathleen 57 12647 3 1 2
Kathryn 38 14852 5 2 2
Kathy 91 14778 8 0 0
Katie 48 14572 1 0 0
Katlyn 67 13771 9 1 0
Katrina 62 11924 5 0 1
Katy 27 12284 3 2 2
Kaya 61 10784 2 2 2
Kayla 38 14263 6 1 2
Kaylah 43 14030 5 0 2
Kaylee 44 10462 4 2 2
Kayleigh 55 14477 7 0 0
Kayley 83 13739 10 1 2
Kayli 87 14259 1 1 2
Kaylie 98 12591 1 1 0
Kaylin 26 11474 7 1 1
Kaylyn 80 13867 8 1 1
Kaylynn 5 13534 1 1 1
Keeley 77 10844 3 2 1
Keely 31 14271 3 1 2
Keila 34 10346 9 1 2
Keira 44 12470 5 0 2
Kelli 11 13586 6 0 0
Kellie 40 11014 3 1 1
Kelly 88 10358 4 0 1
Kelsey 37 10671 4 0 2
Kelsi 67 11830 2 0 1
Kelsie 71 10027 4 0 1
Kendal 86 14228 1 2 1
Kendall 32 13179 8 0 0
Kendra 13 14978 2 2 0
Kenia 55 12030 2 0 1
Kenna 85 11324 6 1 2
Kennedi 64 13325 8 2 0
Kennedy 34 14634 7 0 1
Kenya 26 14504 8 2 2
Kenzie 12 13040 5 0 1
Keyla 29 11174 4 2 2
Kiana 89 10880 8 1 0
Kianna 85 11332 6 1 1
Kiara 27 12705 2 1 0
Kiera 70 12963 2 0 2
Kierra 98 13467 10 0 0
Kiersten 79 11551 2 2 2
Kiley 26 10282 1 0 0
Kimberly 32 11702 4 1 1
Kira 75 12959 5 0 2
Kirsten 30 12210 2 1 0
Kiya 5 10705 8 1 1
Kourtney 66 13987 9 1 0
Krista 21 10937 5 0 2
Kristen 99 13992 10 1 0
Kristin 73 10762 6 0 0
Kristina 22 14094 7 1 1
Krystal 49 13089 5 2 1
Kya 43 12451 6 0 2
Kyla 74 13574 1 2 0
Kylee 87 13866 8 1 2
Kyleigh 11 10620 3 0 2
Kylie 17 14611 9 1 2
Kyra 56 12075 5 0 0
Lacey 28 12253 9 0 2
Laila 73 14690 10 0 1
Lana 58 13752 5 0 2
Laney 55 12253 3 1 2
Lara 61 13442 3 2 1
Larissa 60 12269 10 1 0
Laura 35 11695 3 0 0
Laurel 11 13797 2 0 2
Lauren 92 13702 10 2 0
Lauryn 39 11875 3 0 0
Layla 9 11236 5 0 2
Lea 52 12576 4 1 0
Leah 91 13558 9 1 1
Leanna 13 13734 5 2 1
Leila 22 12054 6 0 1
Leilani 69 13315 4 2 2
Lena 23 11568 2 0 2
Lesley 33 12377 4 1 0
Leslie 47 11593 4 0 2
Lesly 46 14646 8 1 2
Leticia 54 10793 2 2 0
Lexi 51 11589 9 1 2
Lexie 30 10911 4 1 0
Lexus 83 14286 8 1 2
Lia 13 12983 7 0 1
Liana 41 13187 4 2 2
Libby 57 10871 7 2 2
Liberty 72 14918 8 1 0
Lila 8 13440 7 1 1
Lilian 94 10628 10 1 2
Liliana 63 10347 5 0 2
Lillian 47 12888 1 0 0
Lilliana 20 14794 5 0 2
Lillie 47 14448 8 2 2
Lilly 98 12964 8 0 1
Lily 67 14312 2 2 0
Lina 42 13731 1 2 0
Linda 76 12772 8 0 2
Lindsay 62 11761 2 2 0
Lindsey 90 11706 8 2 1
Lisa 49 13459 4 0 2
Lisbeth 20 12207 2 1 1
Litzy 8 10583 9 0 0
Lizbeth 76 12412 9 0 2
Lizeth 49 10320 6 0 1
Lizette 36 10821 9 1 0
Logan 97 13130 3 1 1
Lola 74 13638 6 0 0
London 80 14578 4 1 2
Loren 36 13269 1 0 0
Lorena 37 12565 4 0 1
Lucia 90 14841 4 0 2
Lucy 34 12088 1 2 2
Luisa 19 10560 1 2 2
Luz 43 14662 9 1 1
Lydia 56 10045 10 0 2
Lyndsey 20 10354 3 1 0
Lyric 33 12218 7 1 0
Macey 47 14108 1 0 0
Maci 13 10120 2 1 2
Macie 74 12120 1 0 0
Mackenzie 94 12166 10 1 0
Macy 34 13085 4 1 1
Madalyn 79 12315 6 2 1
Madalynn 54 10706 9 1 2
Maddison 18 12852 1 0 2
Madeleine 4 10043 6 0 2
Madeline 89 12462 7 0 1
Madelyn 55 11937 5 2 0
Madelynn 10 13270 10 1 1
Madilyn 22 11118 8 0 1
Madisen 79 12126 9 2 2
Madison 41 13925 3 1 1
Madisyn 45 11699 5 0 1
Madyson 98 12720 9 1 2
Maegan 24 12365 4 1 0
Maeve 53 13665 7 1 2
Magdalena 7 13562 2 1 0
Maggie 1 13796 3 1 2
Maia 83 12283 5 2 0
Makaila 40 14819 2 0 0
Makayla 21 12643 4 2 0
Makena 28 10167 4 0 0
Makenna 16 11523 3 2 2
Makenzie 2 12456 9 2 0
Maleah 66 11043 2 1 0
Malia 81 10051 9 2 1
Maliyah 68 12401 2 1 0
Mallory 32 10254 6 1 0
Mandy 72 12030 8 2 1
Mara 47 11554 8 1 2
Marcella 87 10450 1 2 2
Margaret 94 11315 1 2 0
Margarita 43 11512 6 1 0
Maria 72 10544 7 0 0
Mariah 47 10700 7 2 1
Mariam 90 12190 2 2 1
Mariana 70 13623 9 1 2
Marianna 10 11387 7 0 0
Maribel 80 14975 9 0 2
Marie 43 12252 7 2 2
Mariela 43 11323 2 1 1
Marilyn 57 11894 1 2 1
Marina 27 12347 9 1 0
Marisa 98 11950 3 2 2
Marisol 28 13600 2 2 0
Marissa 39 14244 8 1 1
Maritza 21 12595 6 1 0
Marlee 10 11528 8 0 0
Marlene 47 11757 10 1 1
Marley 60 12706 7 2 2
Martha 81 11138 9 2 1
Mary 23 13676 9 2 0
Maryam 90 12628 5 1 2
Mattie 60 14927 8 0 1
Maura 95 11005 8 2 2
Maya 17 13463 3 1 2
Mayra 47 13268 2 0 2
Mckayla 78 10992 1 1 2
Mckenna 34 11568 7 2 0
Mckenzie 49 12332 9 1 2
Meadow 75 12893 9 1 0
Meagan 71 14783 8 2 1
Meaghan 44 12725 6 0 0
Megan 75 12184 10 2 2
Meghan 55 14756 10 0 0
Melanie 15 10083 6 1 1
Melany 93 10314 5 1 0
Melina 37 10350 4 0 1
Melinda 59 10064 3 2 2
Melissa 58 11653 3 0 2
Melody 94 10130 8 1 1
Mercedes 19 10851 4 1 0
Meredith 42 13764 10 0 0
Mia 26 10857 5 2 2
Miah 22 14351 1 0 2
Micaela 96 12212 8 0 0
Micah 24 12436 5 2 1
Michaela 59 13316 9 0 2
Michelle 45 12109 10 2 1
Mikaela 25 12757 7 1 0
Mikayla 34 11708 1 0 1
Mina 20 11461 2 2 2
Miracle 100 12322 7 2 1
Miranda 28 10365 8 2 0
Mireya 18 11007 4 1 1
Miriam 45 13398 1 2 2
Miya 32 14605 3 2 1
Mollie 7 10360 7 1 1
Molly 38 10670 5 0 1
Monica 93 11572 7 0 0
Monique 19 10763 8 0 1
Monserrat 54 11300 10 1 2
Montana 28 12969 6 2 2
Morgan 34 10236 4 1 0
Moriah 65 12609 4 1 2
Mya 54 14568 8 2 1
Myah 68 11186 4 0 2
Myra 53 14240 9 0 0
Nadia 71 10359 1 0 1
Nancy 22 13049 10 1 0
Naomi 78 13367 1 1 1
Natalia 63 14290 5 1 2
Natalie 13 10593 5 1 2
Nataly 59 14823 4 2 1
Natasha 95 11696 8 2 1
Nathalie 85 13880 9 2 0
Nayeli 68 11515 1 0 0
Nevaeh 27 12223 8 0 1
Nia 86 11697 5 1 2
Nichole 99 13584 6 2 1
Nicole 40 12157 5 2 0
Nicolette 6 13185 4 2 2
Nikki 99 10689 3 2 0
Nina 20 13533 4 0 1
Noelia 47 14884 7 0 2
Noelle 40 12469 7 2 2
Noemi 46 10149 3 1 2
Nora 3 10386 5 2 1
Norma 55 14723 2 2 1
Nya 66 13145 1 2 0
Nyah 39 10950 7 0 1
Nyasia 74 12751 1 0 1
Nyla 64 11826 4 0 2
Odalys 48 12469 1 1 0
Olivia 57 12234 6 1 0
Paige 95 14841 6 0 1
Paloma 57 13006 8 1 0
Pamela 38 14754 6 1 0
Paola 38 13824 2 0 1
Paris 40 10190 7 0 2
Parker 46 11961 9 0 1
Patience 86 14288 10 1 2
Patricia 90 12613 3 0 2
Paula 48 11000 4 0 1
Paulina 82 11266 5 2 0
Payton 69 11007 10 1 2
Penelope 75 13887 2 0 0
Perla 42 14777 2 1 0
Peyton 8 12447 6 1 0
Phoebe 66 12328 5 1 2
Piper 8 13383 6 0 0
Precious 69 10256 9 2 2
Presley 48 13369 9 1 2
Princess 88 12860 1 2 1
Priscila 55 10244 8 1 0
Priscilla 55 12035 3 2 1
Quinn 44 12032 6 0 2
Rachael 22 12636 4 2 1
Rachel 24 10309 6 1 0
Rachelle 27 10029 4 2 0
Raegan 56 12073 2 0 2
Raina 83 14962 9 1 1
Raquel 99 10550 1 0 2
Raven 93 11200 7 2 2
Rayna 18 11829 2 2 0
Reagan 46 11216 5 1 2
Reanna 54 13550 1 2 0
Rebeca 24 13782 2 2 1
Rebecca 90 11203 5 1 2
Rebekah 64 11551 6 2 2
Reese 75 12200 8 2 2
Regan 15 12517 10 2 1
Regina 58 10409 2 2 0
Reilly 53 13130 3 1 2
Reina 24 13697 5 1 2
Renee 11 12281 5 1 2
Reyna 72 10366 3 1 2
Rhiannon 60 10460 7 2 2
Rianna 9 11681 5 0 2
Riley 65 14774 6 1 0
Rita 71 14378 6 2 2
Riya 33 13470 7 0 1
Robin 49 11221 7 2 1
Robyn 90 11797 8 1 0
Rocio 68 11386 1 1 2
Rosa 43 13277 10 2 1
Rose 40 10651 4 2 0
Rosemary 79 14717 3 2 1
Roxana 89 11670 3 1 0
Ruby 91 13579 8 0 0
Ruth 35 13559 9 1 2
Ryan 83 11414 1 1 1
Ryann 23 10141 3 2 0
Rylee 17 12013 9 0 0
Ryleigh 21 11877 1 0 1
Rylie 46 14393 2 0 2
Sabrina 16 13700 1 2 1
Sade 13 13516 3 1 0
Sadie 49 14903 10 0 1
Sage 56 11036 7 0 0
Saige 62 11730 6 1 2
Sally 67 11911 3 0 1
Salma 41 12346 5 2 1
Samantha 9 14909 6 2 2
Samara 30 10686 6 0 0
Samira 26 14240 4 2 1
Sandra 51 10939 6 0 0
Sandy 23 11884 1 1 0
Sara 53 12189 2 2 2
Sarah 70 10685 7 2 0
Sarahi 77 14623 8 0 0
